tower_id,avg_latency_ms,avg_packet_loss_pct,avg_download_mbps,avg_upload_mbps,avg_signal_strength_dbm,avg_cpu_utilization_pct,avg_memory_utilization_pct,avg_call_drop_rate,avg_connection_failure_rate,avg_active_users,region,technology,latitude,longitude,installation_year,tower_health_score,tower_status,problem_indicators
T1245,94.865,4.654583333333333,58.89275,18.917083333333334,-86.98633333333333,67.935,70.74466666666667,4.37075,4.539833333333333,396.225,Central,4G,18.157249,81.155728,2018,51.42,Critical,No Major Issue
T1246,45.96191666666667,1.5279999999999998,76.78658333333333,25.31725,-75.1045,50.38275,55.14241666666667,1.4195833333333332,1.6128333333333333,496.5,East,5G,27.483091,90.528233,2025,78.5,Warning,No Major Issue
T1247,46.989333333333335,1.5008333333333332,77.36816666666667,25.017,-75.50258333333333,49.022416666666665,56.111,1.5925833333333332,1.3998333333333333,503.76666666666665,Central,4G,31.850239,72.511817,2025,78.41,Warning,No Major Issue
T1248,43.988416666666666,1.4886666666666666,80.212,24.04825,-75.74108333333334,50.77425,55.32966666666666,1.5953333333333333,1.6029166666666665,495.03333333333336,North,4G,15.346777,87.196222,2023,78.14,Warning,No Major Issue
T1249,45.214166666666664,1.47425,79.94825,25.69425,-75.90599999999999,50.618500000000004,53.87325,1.5699166666666668,1.5053333333333332,508.225,Central,5G,19.182961,74.2515,2024,78.12,Warning,No Major Issue
T1250,44.53008333333333,1.4709166666666667,81.30283333333334,24.074333333333335,-75.41191666666667,51.57491666666667,55.837916666666665,1.5800833333333335,1.5736666666666668,507.2,North,5G,19.607668,76.214148,2025,78.22,Warning,No Major Issue
T1251,44.20791666666666,1.4741666666666666,79.51125,25.740916666666667,-75.76358333333333,50.65841666666667,54.20941666666667,1.47075,1.5455,486.96666666666664,West,5G,9.226269,79.462638,2025,78.4,Warning,No Major Issue
T1252,44.759249999999994,1.56825,78.6735,24.752333333333336,-75.46025,51.08658333333334,55.04716666666666,1.4748333333333332,1.591,483.6166666666667,North,4G,13.519424,95.414399,2018,78.19,Warning,No Major Issue
T1253,46.697250000000004,1.4174166666666668,82.01991666666666,24.42716666666667,-74.86616666666667,50.980333333333334,54.14541666666666,1.4784166666666667,1.5160833333333334,516.6416666666667,East,5G,16.859304,68.224167,2022,78.68,Warning,No Major Issue
T1254,44.07341666666667,1.5351666666666666,80.63658333333333,24.76025,-75.30691666666667,51.30058333333333,56.250083333333336,1.5896666666666666,1.5930833333333332,490.46666666666664,South,4G,18.265601,88.406467,2024,78.2,Warning,No Major Issue
T1255,43.85658333333333,1.4345,77.19416666666666,25.589,-74.83883333333333,51.485416666666666,54.90325,1.5407499999999998,1.5788333333333333,491.43333333333334,Central,5G,9.946038,92.991166,2016,78.71,Warning,No Major Issue
T1256,44.368500000000004,1.5259166666666668,78.24266666666668,25.362833333333334,-75.18625,48.796749999999996,53.53366666666667,1.3746666666666667,1.57575,492.44166666666666,West,4G,20.413365,70.258016,2021,78.96,Warning,No Major Issue
T1257,44.586666666666666,1.5511666666666666,81.75308333333334,26.02275,-73.94641666666666,49.37166666666667,53.29441666666666,1.3367499999999999,1.6470833333333335,494.475,Central,5G,23.481791,88.57547,2022,79.41,Warning,No Major Issue
T1258,44.823499999999996,1.4865833333333331,80.03608333333334,25.442999999999998,-74.3005,48.36233333333334,55.1565,1.4563333333333333,1.5616666666666668,512.025,East,4G,18.935872,96.019791,2018,79.39,Warning,No Major Issue
T1259,94.62141666666666,4.416166666666667,59.51208333333333,19.24416666666667,-88.38425000000001,68.80433333333333,70.034,4.532416666666666,4.56075,399.95,Central,5G,30.4647,94.673323,2017,50.83,Critical,No Major Issue
T1260,43.687,1.4338333333333333,80.742,24.73525,-74.48266666666667,50.002500000000005,55.457,1.5705833333333332,1.4675,496.30833333333334,West,4G,14.569545,85.077267,2024,79.2,Warning,No Major Issue
T1261,44.72025,1.474,80.7765,23.85575,-74.41149999999999,47.038916666666665,54.83008333333333,1.5974166666666667,1.4723333333333335,499.2416666666667,North,5G,31.504159,89.62834,2019,79.45,Warning,No Major Issue
T1262,46.35508333333333,1.54275,81.74208333333333,24.33216666666667,-74.48883333333333,50.315916666666666,55.174166666666665,1.5955000000000001,1.4560833333333332,499.9166666666667,East,4G,10.062243,86.363515,2024,78.64,Warning,No Major Issue
T1263,45.535833333333336,1.4125,79.58041666666666,24.461666666666666,-74.8055,51.60116666666667,55.52741666666667,1.53,1.5205,497.575,Central,4G,32.459914,78.131883,2018,78.66,Warning,No Major Issue
T1264,43.877833333333335,1.5324166666666668,82.09841666666667,26.110166666666665,-75.16175,48.84191666666666,54.91308333333333,1.4833333333333334,1.5404166666666665,479.35,South,4G,11.953994,73.720882,2025,78.87,Warning,No Major Issue
T1265,44.289750000000005,1.48025,80.86391666666667,24.952083333333334,-76.38441666666667,50.03791666666667,55.06966666666666,1.53175,1.4904166666666667,520.8916666666667,South,4G,12.782945,90.412595,2023,78.12,Warning,No Major Issue
T1266,44.70108333333334,1.6295833333333334,78.1785,24.139666666666667,-74.43708333333333,50.9185,56.39333333333333,1.557,1.4840833333333334,501.4916666666667,West,5G,26.390604,93.579397,2025,78.59,Warning,No Major Issue
T1267,44.76191666666667,1.4611666666666667,79.17333333333333,24.157666666666668,-74.47508333333333,50.69983333333333,53.73116666666667,1.5123333333333333,1.4325,503.73333333333335,East,5G,12.07585,69.980301,2023,79.06,Warning,No Major Issue
T1268,44.441916666666664,1.3888333333333334,80.55591666666666,23.910833333333336,-74.51666666666667,49.82425,54.19141666666667,1.4969166666666667,1.5458333333333334,500.775,East,5G,23.968333,78.206324,2017,79.25,Warning,No Major Issue
T1269,45.22675,1.6255,81.70383333333332,25.554333333333332,-75.40474999999999,49.622,54.37383333333333,1.5218333333333334,1.47025,489.89166666666665,East,5G,20.201674,69.649811,2020,78.33,Warning,No Major Issue
T1270,44.68775,1.5710000000000002,81.87591666666667,25.93208333333333,-75.63775000000001,49.30308333333333,54.486583333333336,1.4075833333333334,1.5173333333333334,509.55833333333334,North,4G,24.605226,82.704967,2023,78.55,Warning,No Major Issue
T1271,45.620416666666664,1.4528333333333334,78.26125,24.390249999999998,-75.54808333333334,49.49041666666667,53.48883333333333,1.5996666666666668,1.5004166666666667,500.075,Central,4G,20.14281,91.484662,2019,78.43,Warning,No Major Issue
T1272,46.55783333333333,1.5025833333333334,79.23866666666666,24.86525,-74.115,49.72658333333333,55.86583333333333,1.4523333333333333,1.45675,513.7,East,5G,21.536917,95.773948,2023,79.19,Warning,No Major Issue
T1273,94.71766666666667,4.5735,59.691833333333335,18.64925,-86.94425,70.52216666666666,70.70683333333334,4.424333333333333,4.507833333333334,406.775,North,5G,34.524411,70.445545,2018,51.19,Critical,No Major Issue
T1274,45.94175,1.48,78.96916666666667,24.71558333333333,-74.148,48.63491666666666,53.991416666666666,1.5401666666666667,1.481,504.1166666666667,North,4G,27.105786,96.738595,2024,79.29,Warning,No Major Issue
T1275,45.491083333333336,1.4339166666666665,82.34158333333333,24.787166666666668,-74.53133333333334,50.05425,55.148916666666665,1.5211666666666666,1.4778333333333333,499.28333333333336,Central,4G,17.825245,94.620167,2022,79.05,Warning,No Major Issue
T1276,45.54783333333333,1.51225,78.79675,25.389,-73.25866666666667,50.75825,54.18425,1.4861666666666666,1.5215833333333333,491.675,West,5G,26.330238,69.5186,2021,79.43,Warning,No Major Issue
T1277,44.77366666666667,1.51925,81.69466666666668,25.761416666666666,-73.71708333333332,49.75791666666667,55.16416666666667,1.5460833333333333,1.59775,507.1333333333333,North,5G,10.551661,87.673001,2020,79.25,Warning,No Major Issue
T1278,95.40841666666667,4.41125,60.559,19.174833333333332,-86.45566666666667,70.84008333333333,69.23758333333333,4.359416666666666,4.543583333333333,397.59166666666664,East,4G,17.000775,84.899446,2018,51.7,Critical,No Major Issue
T1279,45.575,1.4303333333333332,80.4295,24.06341666666667,-75.006,48.522666666666666,55.616416666666666,1.4489166666666666,1.5384166666666668,502.89166666666665,East,5G,34.127806,88.255919,2022,79.09,Warning,No Major Issue
T1280,44.574666666666666,1.4988333333333332,78.39283333333333,24.91283333333333,-74.59291666666667,50.983666666666664,55.50875,1.5842500000000002,1.5034166666666666,501.2583333333333,South,4G,16.358711,78.9237,2021,78.72,Warning,No Major Issue
T1281,44.84641666666666,1.5410833333333334,81.72391666666667,23.991833333333332,-74.09708333333333,49.3475,54.118500000000004,1.55775,1.6579166666666665,483.55,South,4G,25.44267,80.278785,2021,78.99,Warning,No Major Issue
T1282,45.48433333333333,1.4234166666666668,79.98566666666667,25.26875,-75.92116666666668,49.79725,54.16858333333334,1.4535833333333334,1.5236666666666667,512.1666666666666,North,5G,16.339384,95.58391,2021,78.47,Warning,No Major Issue
T1283,45.394416666666665,1.5100833333333334,79.64408333333334,26.104083333333335,-75.12341666666666,50.18058333333333,55.499833333333335,1.4065,1.42475,509.05833333333334,West,4G,14.116662,71.989395,2017,78.82,Warning,No Major Issue
T1284,43.45,1.4598333333333333,80.541,24.65575,-74.01033333333334,49.92108333333333,56.417249999999996,1.4024166666666666,1.44925,488.51666666666665,East,4G,21.707622,83.653352,2024,79.69,Warning,No Major Issue
T1285,42.98433333333333,1.4875,81.36516666666667,24.733249999999998,-75.58500000000001,48.69325,55.768249999999995,1.4043333333333334,1.5351666666666666,497.5416666666667,North,5G,31.662605,85.922912,2025,78.99,Warning,No Major Issue
T1286,44.92550000000001,1.4652500000000002,80.24041666666668,24.907916666666665,-75.25625,48.35183333333334,54.896499999999996,1.6049166666666668,1.30275,503.475,West,4G,12.380675,92.109007,2025,78.99,Warning,No Major Issue
T1287,45.27125,1.51725,79.48375,25.330666666666666,-74.65308333333334,48.9315,56.6635,1.5345833333333334,1.5314166666666666,500.575,South,5G,9.179696,78.564683,2019,78.94,Warning,No Major Issue
T1288,43.51316666666666,1.3933333333333333,79.61316666666667,24.831500000000002,-75.304,51.938583333333334,54.79408333333333,1.413,1.56625,502.56666666666666,West,5G,28.314561,90.73021,2019,78.73,Warning,No Major Issue
T1289,43.91675,1.523,79.69699999999999,25.67725,-74.97833333333332,50.631,54.33175000000001,1.5204166666666665,1.49175,486.5833333333333,Central,4G,16.355633,91.450092,2023,78.71,Warning,No Major Issue
T1290,43.673,1.6157499999999998,82.27591666666667,25.098000000000003,-74.50466666666667,49.373583333333336,55.74125,1.5139166666666666,1.4821666666666666,482.19166666666666,South,5G,26.314284,84.542162,2023,78.99,Warning,No Major Issue
T1291,45.1635,1.5010833333333333,80.41758333333334,24.633916666666668,-75.84616666666666,48.95708333333334,54.059333333333335,1.3916666666666666,1.46725,498.85833333333335,West,5G,29.009349,82.584294,2022,78.66,Warning,No Major Issue
T1292,44.78908333333333,1.5265833333333334,78.44175,26.476333333333333,-75.55291666666668,49.1415,51.83166666666667,1.5794166666666667,1.5701666666666665,511.175,South,4G,29.633999,72.013558,2020,78.38,Warning,No Major Issue
T1293,44.23716666666667,1.4755,79.97241666666667,23.411916666666666,-74.87583333333333,50.742,55.00625,1.5060833333333332,1.5523333333333333,502.775,North,5G,31.601158,84.081682,2017,78.76,Warning,No Major Issue
T1294,46.62966666666667,1.56275,80.10333333333332,24.721,-75.31116666666667,51.13466666666667,55.255250000000004,1.5068333333333332,1.5245,503.2083333333333,Central,4G,15.696701,90.130388,2020,78.1,Warning,No Major Issue
T1295,45.28641666666667,1.5531666666666666,79.992,25.57316666666667,-74.90333333333334,48.54691666666667,53.576,1.55025,1.5530833333333334,480.4166666666667,West,4G,30.438261,70.659694,2019,78.75,Warning,No Major Issue
T1296,45.73408333333334,1.5163333333333333,78.31766666666667,24.446250000000003,-75.00933333333334,49.911833333333334,55.832750000000004,1.57825,1.5165833333333334,509.35833333333335,West,5G,33.122742,80.03201,2022,78.52,Warning,No Major Issue
T1297,44.281666666666666,1.538,80.16325,23.813666666666666,-75.42708333333333,51.19041666666667,54.872,1.5395,1.4919166666666668,506.4,Central,5G,14.366008,96.841235,2021,78.3,Warning,No Major Issue
T1298,95.01108333333333,4.525,60.16908333333333,18.999916666666664,-87.60075,70.39641666666667,69.88433333333334,4.4718333333333335,4.6055,402.3333333333333,South,4G,16.604492,70.873411,2021,50.78,Critical,No Major Issue
T1299,45.20041666666667,1.5958333333333334,80.70166666666667,25.779333333333334,-74.55283333333334,51.030499999999996,55.01325,1.5451666666666666,1.4926666666666668,501.14166666666665,South,4G,9.034186,94.604489,2023,78.55,Warning,No Major Issue
T1300,44.87583333333334,1.48775,79.90249999999999,24.82875,-74.50283333333333,48.408750000000005,55.388333333333335,1.5088333333333332,1.56125,499.375,South,5G,20.11224,68.152285,2017,79.2,Warning,No Major Issue
T1301,46.10775,1.5426666666666666,78.43741666666666,25.715500000000002,-74.83033333333333,50.56816666666667,54.2425,1.4330833333333333,1.4856666666666667,509.5416666666667,North,5G,13.822678,72.336069,2025,78.67,Warning,No Major Issue
T1302,44.02016666666667,1.5895000000000001,82.21683333333334,25.187833333333334,-75.68583333333332,50.41225,55.25658333333333,1.5705,1.4111666666666667,505.59166666666664,Central,5G,11.002045,76.354946,2020,78.25,Warning,No Major Issue
T1303,43.813916666666664,1.5405,79.18258333333333,24.99383333333333,-74.41783333333333,51.11300000000001,56.066583333333334,1.5316666666666667,1.4475,489.48333333333335,North,4G,14.437867,86.5296,2025,78.92,Warning,No Major Issue
T1304,44.52733333333333,1.4809166666666667,78.17566666666667,24.05275,-75.372,48.96858333333333,54.69258333333333,1.3854166666666667,1.4911666666666668,492.64166666666665,West,4G,10.993163,94.24926,2025,78.98,Warning,No Major Issue
T1305,44.23516666666667,1.5873333333333333,80.84141666666666,24.14858333333333,-74.45358333333334,50.527,55.15891666666666,1.5885833333333332,1.4904166666666667,494.21666666666664,Central,4G,25.062783,84.676376,2018,78.72,Warning,No Major Issue
T1306,94.35425000000001,4.536333333333333,60.833999999999996,19.160916666666665,-87.46716666666666,69.75375000000001,71.59933333333333,4.409083333333333,4.471333333333333,389.575,East,5G,8.042237,78.231665,2025,51.21,Critical,No Major Issue
T1307,47.10541666666666,1.454,80.48266666666667,25.30366666666667,-75.89616666666667,49.85166666666667,54.597,1.5285,1.5449166666666665,483.90833333333336,West,4G,25.938025,70.482805,2021,78.12,Warning,No Major Issue
T1308,44.208666666666666,1.53,79.954,24.317083333333336,-75.33116666666666,50.191,55.82758333333334,1.6154166666666667,1.5259166666666668,493.56666666666666,North,4G,18.542251,81.633917,2022,78.38,Warning,No Major Issue
T1309,44.62441666666667,1.48225,79.67016666666667,25.056416666666667,-75.58725,49.09,56.00608333333333,1.3983333333333334,1.563,492.2583333333333,East,5G,28.177548,78.355722,2017,78.76,Warning,No Major Issue
T1310,42.8985,1.4953333333333334,80.19608333333333,25.278916666666664,-75.08375,46.275416666666665,54.66608333333333,1.5935833333333334,1.4978333333333333,509.2416666666667,East,4G,27.789408,86.219452,2025,79.35,Warning,No Major Issue
T1311,44.620416666666664,1.4814166666666668,83.24175,25.170333333333335,-74.80883333333333,50.0675,54.053,1.44925,1.4445000000000001,482.925,East,4G,9.197064,83.834399,2018,79.04,Warning,No Major Issue
T1312,44.561166666666665,1.5461666666666667,79.56725,25.379916666666666,-75.11550000000001,50.876333333333335,56.138749999999995,1.5051666666666668,1.5016666666666665,499.3666666666667,West,5G,25.056868,91.533433,2017,78.5,Warning,No Major Issue
T1313,44.95883333333334,1.6073333333333333,77.14566666666666,25.153833333333335,-75.60324999999999,48.26558333333333,55.78516666666667,1.3686666666666667,1.53075,501.0833333333333,West,4G,15.922949,69.270382,2019,78.66,Warning,No Major Issue
T1314,46.81941666666667,1.4821666666666666,80.97441666666667,23.87225,-76.63008333333333,49.35666666666667,53.94541666666667,1.4523333333333333,1.3511666666666666,486.525,North,5G,33.201016,82.946124,2024,78.11,Warning,No Major Issue
T1315,45.35991666666666,1.5590000000000002,80.8185,25.234916666666667,-75.64716666666666,49.935500000000005,56.6245,1.5733333333333335,1.6088333333333333,509.6,West,5G,8.988761,86.760114,2020,78.06,Warning,No Major Issue
T1316,43.27833333333333,1.4075,81.01266666666668,25.129166666666666,-75.72749999999999,49.62483333333333,54.28108333333333,1.6198333333333332,1.5761666666666665,507.46666666666664,East,4G,31.376553,77.625816,2017,78.54,Warning,No Major Issue
T1317,45.40983333333334,1.5921666666666667,78.69391666666667,24.609666666666666,-73.28316666666666,50.5395,55.478833333333334,1.68675,1.48575,501.975,East,5G,32.016136,89.555923,2022,79.04,Warning,No Major Issue
T1318,44.6365,1.4757500000000001,80.18058333333333,24.95583333333333,-75.10533333333333,51.790333333333336,54.24616666666667,1.60925,1.5394166666666667,506.5,East,4G,21.397487,82.428178,2024,78.31,Warning,No Major Issue
T1319,45.4815,1.41875,80.19941666666666,25.007916666666667,-74.73858333333332,49.455749999999995,53.81308333333333,1.5242499999999999,1.5290833333333333,494.10833333333335,East,4G,27.631196,70.288883,2025,79.01,Warning,No Major Issue
T1320,45.370916666666666,1.54,81.22658333333334,25.81925,-75.7475,49.41016666666667,53.28816666666667,1.5373333333333332,1.54125,514.9583333333334,South,5G,16.672709,70.321998,2020,78.25,Warning,No Major Issue
T1321,44.27733333333333,1.4445000000000001,81.18333333333334,25.229750000000003,-74.4205,51.11275,55.54975,1.4861666666666666,1.4475,505.26666666666665,East,5G,24.270784,80.357366,2023,79.13,Warning,No Major Issue
T1322,45.97616666666667,1.5268333333333333,79.36866666666667,24.85775,-74.67708333333333,50.36583333333333,53.97366666666667,1.4660833333333334,1.4495833333333332,500.98333333333335,East,5G,9.143589,93.231078,2021,78.81,Warning,No Major Issue
T1323,45.22983333333333,1.4755,79.93858333333333,25.858,-75.10991666666668,49.818916666666674,54.65391666666667,1.5315833333333333,1.5044166666666667,507.7083333333333,Central,5G,15.412995,96.420791,2016,78.7,Warning,No Major Issue
T1324,44.08675,1.5843333333333334,80.85175,24.58308333333333,-75.19708333333332,49.74691666666667,54.45858333333333,1.4815,1.47,484.7416666666667,North,5G,17.809401,91.231783,2018,78.67,Warning,No Major Issue
T1325,46.43483333333334,1.4213333333333333,81.55866666666667,25.614416666666667,-75.39625,49.966,55.497499999999995,1.478,1.5523333333333333,504.775,North,4G,30.914071,87.664577,2023,78.55,Warning,No Major Issue
T1326,43.00291666666667,1.47375,82.24708333333334,25.32991666666667,-74.54916666666666,51.77191666666667,55.62683333333334,1.5665833333333334,1.4421666666666666,502.725,North,4G,9.815301,90.576946,2021,78.92,Warning,No Major Issue
T1327,44.514583333333334,1.5930833333333332,79.21175,24.856749999999998,-76.50008333333334,51.23725,55.599333333333334,1.4346666666666665,1.5438333333333332,502.3333333333333,East,5G,33.635612,68.939174,2018,77.73,Warning,No Major Issue
T1328,45.75791666666667,1.5745,79.18533333333333,25.199666666666666,-73.97575,51.374249999999996,55.45508333333333,1.5590000000000002,1.5585,508.4583333333333,West,5G,18.044361,90.12945,2025,78.68,Warning,No Major Issue
T1329,45.04416666666667,1.5298333333333334,79.66091666666667,25.209083333333336,-75.13266666666667,49.42016666666667,55.572250000000004,1.4634166666666668,1.518,482.55,South,5G,18.746919,86.837261,2019,78.74,Warning,No Major Issue
T1330,45.864333333333335,1.50725,82.08808333333333,24.6385,-75.09283333333333,51.281333333333336,54.205749999999995,1.4338333333333333,1.5165,486.94166666666666,North,4G,27.863221,82.472275,2022,78.49,Warning,No Major Issue
T1331,45.46133333333333,1.4325,80.13791666666665,24.81158333333333,-75.47966666666666,52.22966666666667,54.71875,1.4961666666666666,1.4548333333333334,504.675,Central,4G,15.06797,75.548403,2023,78.32,Warning,No Major Issue
T1332,44.096583333333335,1.5510833333333334,81.6625,23.4495,-74.23716666666668,54.105000000000004,56.24125,1.45475,1.46825,501.39166666666665,South,5G,26.737477,96.960236,2019,78.6,Warning,No Major Issue
T1333,44.847,1.6103333333333334,79.77491666666667,25.788999999999998,-75.01141666666668,48.48641666666666,54.34458333333334,1.464,1.4605833333333333,489.30833333333334,North,4G,31.02631,81.109238,2023,78.86,Warning,No Major Issue
T1334,45.582166666666666,1.5282499999999999,80.57866666666668,25.084666666666667,-75.26125,48.69541666666667,54.99058333333333,1.5571666666666668,1.5385833333333332,494.43333333333334,North,5G,26.031674,88.576674,2024,78.58,Warning,No Major Issue
T1335,45.33775,1.4515,79.29941666666667,24.530250000000002,-75.80475,50.67033333333333,55.01091666666667,1.4475833333333334,1.5905833333333335,480.725,Central,5G,32.065955,92.689499,2018,78.3,Warning,No Major Issue
T1336,45.008833333333335,1.45825,79.34591666666667,24.061500000000002,-73.86475,49.9205,55.52125,1.55025,1.4325833333333333,515.3333333333334,East,4G,11.276786,73.828431,2018,79.4,Warning,No Major Issue
T1337,93.78375,4.557,61.04116666666666,18.923583333333333,-87.73174999999999,69.78741666666666,71.2575,4.486583333333333,4.555000000000001,408.125,South,5G,8.709669,84.066622,2021,50.89,Critical,No Major Issue
T1338,45.592666666666666,1.5045833333333334,81.32308333333334,25.23933333333333,-75.35116666666666,48.56583333333333,53.913916666666665,1.4774166666666666,1.4213333333333333,487.03333333333336,West,4G,24.522606,70.500249,2020,78.83,Warning,No Major Issue
T1339,44.38366666666666,1.506,77.28075,23.684166666666666,-75.62241666666667,50.8085,54.29858333333333,1.3805,1.46475,485.9166666666667,West,5G,22.193783,90.305772,2025,78.58,Warning,No Major Issue
T1340,44.62708333333333,1.54925,79.88841666666667,24.831166666666665,-74.10866666666668,49.4765,52.744166666666665,1.4884166666666667,1.473833333333333,488.6333333333333,North,4G,34.254253,86.627819,2023,79.26,Warning,No Major Issue
T1341,44.45025,1.5300833333333335,80.89483333333332,25.94333333333333,-75.03825,50.978500000000004,55.940083333333334,1.55875,1.4214999999999998,489.575,West,5G,11.465034,92.042558,2024,78.57,Warning,No Major Issue
T1342,44.97816666666667,1.6105833333333335,79.38958333333333,25.823083333333333,-74.98275,50.890750000000004,54.73408333333334,1.4165833333333333,1.596,496.05,Central,4G,28.730104,71.741956,2024,78.44,Warning,No Major Issue
T1343,43.17958333333333,1.4244166666666667,80.6005,25.542083333333334,-76.00766666666667,50.44533333333333,55.319583333333334,1.4810833333333333,1.5370833333333331,478.4583333333333,North,4G,21.988758,76.819612,2018,78.5,Warning,No Major Issue
T1344,45.4895,1.4364999999999999,79.36675,24.36825,-74.51774999999999,49.60966666666666,53.87108333333333,1.4601666666666666,1.5578333333333334,521.15,East,4G,17.342623,95.286218,2020,79.13,Warning,No Major Issue
T1345,45.647333333333336,1.4864166666666667,79.29466666666667,25.56,-74.26625,48.910999999999994,53.586083333333335,1.5061666666666667,1.6039999999999999,501.725,North,5G,13.300152,95.734197,2020,79.13,Warning,No Major Issue
T1346,45.4425,1.4429166666666666,80.5505,24.7755,-74.46208333333334,48.09525,55.70591666666667,1.3456666666666666,1.6048333333333333,499.0833333333333,South,5G,24.589564,70.709424,2018,79.5,Warning,No Major Issue
T1347,45.001999999999995,1.5401666666666667,79.77,25.857416666666666,-75.78583333333333,50.58141666666666,55.263333333333335,1.5242499999999999,1.4566666666666668,493.59166666666664,Central,4G,12.622417,86.109896,2025,78.2,Warning,No Major Issue
T1348,46.29741666666666,1.4611666666666667,79.3065,24.6945,-75.12758333333333,50.099333333333334,55.04416666666667,1.5500833333333333,1.5798333333333334,502.89166666666665,East,4G,30.281379,68.822831,2016,78.46,Warning,No Major Issue
T1349,44.3745,1.4037499999999998,77.796,25.503249999999998,-74.61183333333334,50.86091666666667,54.26425,1.47275,1.5150833333333333,507.25,Central,5G,25.580509,90.241811,2022,79.1,Warning,No Major Issue
T1350,44.213499999999996,1.5884166666666668,79.70824999999999,25.98,-75.35891666666666,49.719249999999995,54.61933333333333,1.51225,1.55575,520.5666666666667,Central,4G,21.447028,86.187756,2020,78.44,Warning,No Major Issue
T1351,44.83225,1.4816666666666667,79.52216666666666,24.912416666666665,-74.3275,49.55616666666666,54.85133333333333,1.54175,1.5034166666666666,505.3333333333333,East,5G,14.611704,91.41313,2022,79.14,Warning,No Major Issue
T1352,45.24875,1.4699166666666665,80.92041666666667,25.06625,-75.41058333333334,50.2695,55.298,1.4518333333333333,1.5031666666666665,488.95,East,5G,9.970272,69.737478,2023,78.61,Warning,No Major Issue
T1353,44.965583333333335,1.544,77.63158333333334,25.809583333333332,-74.3625,51.18566666666666,54.55783333333333,1.4889166666666669,1.4524166666666667,491.93333333333334,West,5G,20.539938,77.865584,2018,78.87,Warning,No Major Issue
T1354,96.13366666666667,4.514583333333333,61.169,19.716583333333332,-86.84325,70.91550000000001,69.70783333333334,4.528666666666667,4.508666666666667,400.45,East,5G,27.823393,92.962544,2022,51.0,Critical,No Major Issue
T1355,44.99283333333334,1.4837500000000001,80.79908333333333,24.184,-74.97075,50.46525,55.289833333333334,1.466,1.5457500000000002,503.55833333333334,South,5G,21.904464,71.079334,2019,78.73,Warning,No Major Issue
T1356,46.181083333333326,1.4070833333333332,79.15241666666667,24.9285,-72.931,47.98466666666666,55.67666666666666,1.4375,1.4453333333333334,504.71666666666664,West,4G,15.221735,75.189648,2017,80.3,Healthy,No Major Issue
T1357,44.01383333333333,1.3886666666666665,77.74108333333334,24.385583333333333,-76.51908333333333,48.720749999999995,56.07758333333334,1.59775,1.5039166666666666,476.10833333333335,North,5G,33.525392,93.060752,2022,78.35,Warning,No Major Issue
T1358,43.77908333333333,1.55025,79.58641666666668,26.185833333333335,-74.70708333333333,51.69949999999999,55.957499999999996,1.6393333333333333,1.4775,495.78333333333336,South,4G,29.963902,95.078795,2021,78.48,Warning,No Major Issue
T1359,44.5545,1.5331666666666666,79.22983333333333,25.325583333333334,-74.57783333333333,50.48133333333333,55.19683333333333,1.4940833333333332,1.5134166666666669,505.18333333333334,South,4G,21.45317,82.92702,2023,78.86,Warning,No Major Issue
T1360,45.16425,1.5125833333333332,78.14899999999999,25.6845,-75.22208333333333,51.402166666666666,54.97716666666667,1.5006666666666668,1.5086666666666666,496.76666666666665,East,5G,8.62576,95.411751,2024,78.38,Warning,No Major Issue
T1361,46.5195,1.4415833333333334,83.35416666666667,26.010916666666667,-75.03691666666667,50.902833333333334,54.89141666666667,1.4454166666666666,1.5394166666666667,505.0,West,4G,13.808899,78.233958,2016,78.6,Warning,No Major Issue
T1362,42.86666666666667,1.46225,79.31424999999999,24.70975,-74.60383333333333,52.18841666666666,54.28916666666667,1.498,1.3885,495.60833333333335,East,5G,24.133007,92.44264,2023,79.02,Warning,No Major Issue
T1363,45.63258333333333,1.4861666666666666,80.59774999999999,24.36975,-76.25158333333334,51.00691666666667,55.82683333333333,1.5376666666666667,1.606,493.45,East,4G,30.873654,80.496905,2020,77.78,Warning,No Major Issue
T1364,44.665,1.4911666666666668,77.18716666666667,25.623,-76.17641666666667,50.44475,55.08441666666667,1.3888333333333334,1.6244166666666666,499.01666666666665,East,5G,17.880309,79.616867,2025,78.19,Warning,No Major Issue
T1365,43.61183333333334,1.4093333333333333,79.97308333333334,24.88383333333333,-73.66725,49.902833333333334,55.37266666666667,1.5599166666666666,1.4775,511.275,Central,4G,17.788142,76.369449,2022,79.68,Warning,No Major Issue
T1366,92.76366666666667,4.450583333333333,55.70958333333333,18.442333333333334,-87.39425,68.77125,70.16758333333334,4.3942499999999995,4.468666666666667,416.075,Central,5G,28.638911,76.1119,2025,51.75,Critical,No Major Issue
T1367,45.16125,1.463666666666667,81.42158333333333,24.435916666666667,-74.52641666666666,52.85366666666666,55.20908333333333,1.4190833333333333,1.4560833333333332,482.7916666666667,Central,4G,11.473912,70.803763,2021,78.78,Warning,No Major Issue
T1368,43.560583333333334,1.5898333333333334,78.01833333333335,25.412416666666665,-74.54308333333333,51.07783333333334,55.44383333333334,1.5203333333333333,1.531,507.75,East,5G,28.38406,73.772679,2024,78.72,Warning,No Major Issue
