tower_id,avg_latency_ms,avg_packet_loss_pct,avg_download_mbps,avg_upload_mbps,avg_signal_strength_dbm,avg_cpu_utilization_pct,avg_memory_utilization_pct,avg_call_drop_rate,avg_connection_failure_rate,avg_active_users,region,technology,latitude,longitude,installation_year,tower_health_score,tower_status,problem_indicators,anomaly_prediction,anomaly_score,anomaly_status
T1213,34.7635,0.51475,119.066,34.70583333333333,-75.53458333333333,54.644999999999996,49.11233333333333,0.9965833333333334,1.4823333333333333,492.775,Central,5G,33.354433,76.112464,2021,81.55,Healthy,No Major Issue,1,0.15796532401032093,Normal
T1214,86.9495,3.064833333333333,117.73325,34.686083333333336,-81.93108333333333,70.73166666666665,49.59908333333333,3.6035,5.146083333333333,449.425,South,5G,20.006788,74.847267,2021,58.05,Critical,Connection Failures,-1,-0.16544773629119314,Anomaly
T1215,35.39233333333333,0.508,119.88366666666666,36.4565,-76.02125,53.995416666666664,49.02441666666667,1.0664166666666666,1.5290833333333333,505.025,North,5G,22.700578,96.357433,2021,81.21,Healthy,No Major Issue,1,0.08632485463012757,Normal
T1216,86.41233333333334,3.11125,122.3515,35.072,-82.0965,70.24583333333334,49.74041666666667,3.565166666666667,5.136416666666666,444.75,North,5G,15.448799,96.077999,2023,58.07,Critical,Connection Failures,-1,-0.14476449724919138,Anomaly
T1217,35.290333333333336,0.48633333333333334,119.31366666666666,34.32341666666667,-74.60666666666665,55.163916666666665,50.73233333333334,1.011,1.5109166666666667,488.9916666666667,North,4G,25.326021,85.317233,2016,81.89,Healthy,No Major Issue,1,0.15677304553307403,Normal
T1218,34.95891666666667,0.5233333333333333,117.36133333333333,35.99816666666666,-74.88016666666667,55.053583333333336,49.55958333333333,1.0144166666666667,1.3721666666666665,502.725,North,5G,14.57636,71.651793,2025,81.87,Healthy,No Major Issue,1,0.09493066363930575,Normal
T1219,35.116416666666666,0.504,119.83616666666667,34.586416666666665,-75.51783333333333,55.350500000000004,50.32416666666666,1.0033333333333334,1.44675,511.71666666666664,South,4G,30.405082,84.072026,2025,81.47,Healthy,No Major Issue,1,0.13827647669900373,Normal
T1220,34.95366666666666,0.5239166666666667,121.144,34.40333333333333,-75.15666666666667,57.469166666666666,50.64366666666667,1.057,1.5625833333333332,508.2916666666667,South,4G,16.871108,72.279071,2025,81.11,Healthy,No Major Issue,1,0.051482187426318604,Normal
T1221,33.709250000000004,0.5285833333333333,122.67616666666666,34.85175,-75.56675,54.76133333333333,51.695166666666665,1.0176666666666667,1.4951666666666665,501.43333333333334,North,5G,31.176965,72.195951,2018,81.55,Healthy,No Major Issue,1,0.10376531823427798,Normal
T1222,35.89183333333334,0.46458333333333335,121.24175,34.686416666666666,-75.19608333333333,53.56683333333333,49.67816666666667,0.9519166666666667,1.4943333333333333,503.5833333333333,Central,5G,29.559873,71.187864,2016,81.93,Healthy,No Major Issue,1,0.07853564032388022,Normal
T1223,33.13575,0.5105,121.99783333333333,34.03725,-74.49491666666667,55.00275,50.009249999999994,0.9670833333333333,1.5227499999999998,504.5,South,4G,17.672542,90.864514,2025,82.19,Healthy,No Major Issue,1,0.09048775506924633,Normal
T1224,35.872749999999996,0.4925,120.99816666666668,34.593916666666665,-74.8405,55.27316666666666,50.23341666666667,1.0485,1.4674166666666666,496.875,East,4G,12.704647,69.519572,2022,81.68,Healthy,No Major Issue,1,0.13747626493364695,Normal
T1225,36.082499999999996,0.47533333333333333,122.55375000000001,35.630250000000004,-74.92616666666666,55.992,50.159083333333335,0.9976666666666667,1.5479999999999998,502.175,Central,4G,28.132962,81.811133,2021,81.53,Healthy,No Major Issue,1,0.12252198425633759,Normal
T1226,33.72866666666667,0.48775,116.28500000000001,34.73575,-75.23,54.36633333333334,50.69316666666667,1.0396666666666667,1.5038333333333334,494.28333333333336,Central,4G,20.204146,74.424943,2025,81.82,Healthy,No Major Issue,1,0.12535202259614642,Normal
T1227,35.42333333333333,0.50175,121.34858333333334,34.934666666666665,-74.75058333333332,54.20216666666667,49.9795,0.9911666666666666,1.44575,507.6,North,5G,20.367148,95.956759,2016,82.02,Healthy,No Major Issue,1,0.14433552527473514,Normal
T1228,33.758833333333335,0.5009166666666667,124.06066666666668,35.82783333333334,-75.52808333333334,54.378416666666666,50.77833333333333,1.0528333333333333,1.4534166666666666,498.0833333333333,West,5G,19.509388,71.130893,2023,81.67,Healthy,No Major Issue,1,0.10803525239182593,Normal
T1229,86.97816666666667,3.0848333333333335,120.25875,35.190000000000005,-82.76208333333334,71.5125,49.63866666666667,3.5475,5.1321666666666665,430.48333333333335,North,4G,16.697019,72.301681,2018,57.57,Critical,Connection Failures,-1,-0.12815921367101013,Anomaly
T1230,35.011250000000004,0.4845833333333333,121.37383333333334,33.801,-75.54091666666666,54.791333333333334,49.488416666666666,1.0074166666666666,1.4871666666666667,504.2083333333333,East,5G,18.284419,85.324364,2020,81.54,Healthy,No Major Issue,1,0.15768705504725228,Normal
T1231,34.8525,0.5049166666666667,124.15666666666667,34.76291666666667,-75.0215,54.53941666666666,50.6105,1.0081666666666667,1.5383333333333333,497.98333333333335,West,5G,10.677818,88.351603,2024,81.76,Healthy,No Major Issue,1,0.16830288267774335,Normal
T1232,34.90575,0.5014166666666667,119.1845,35.43008333333333,-75.38708333333334,54.15983333333334,49.8545,1.0105833333333334,1.5101666666666667,503.40833333333336,South,5G,20.191983,74.626314,2021,81.66,Healthy,No Major Issue,1,0.1601583068516378,Normal
T1233,33.695,0.4970833333333333,116.84966666666668,36.020833333333336,-74.58408333333334,55.63858333333334,51.69891666666667,1.035,1.4465833333333333,515.125,West,5G,19.231721,70.757489,2022,82.0,Healthy,No Major Issue,1,0.08460128640520592,Normal
T1234,34.058166666666665,0.5098333333333334,120.72274999999999,34.13066666666666,-75.58116666666666,55.371,49.497499999999995,0.9752500000000001,1.4381666666666668,509.06666666666666,East,5G,18.106128,72.426529,2023,81.58,Healthy,No Major Issue,1,0.10326788521682256,Normal
T1235,35.157666666666664,0.481,119.36016666666666,36.18391666666666,-75.04233333333333,56.598499999999994,48.659666666666666,0.99975,1.448,508.8,North,4G,30.457841,70.703673,2017,81.56,Healthy,No Major Issue,1,0.12304899773628564,Normal
T1236,36.25991666666666,0.49983333333333335,120.28375,33.944916666666664,-75.72391666666667,54.20908333333333,49.759750000000004,1.07,1.506,500.53333333333336,East,4G,23.02201,85.007487,2024,81.27,Healthy,No Major Issue,1,0.07723879113117615,Normal
T1237,34.467416666666665,0.5023333333333333,119.44283333333333,34.45175,-75.23591666666667,55.54983333333333,50.285,1.0374166666666667,1.5249166666666667,492.0833333333333,Central,5G,26.090358,79.91345,2022,81.52,Healthy,No Major Issue,1,0.15109291297596683,Normal
T1238,35.26083333333334,0.50775,120.38866666666667,36.04041666666667,-74.80283333333334,55.369749999999996,49.63916666666667,1.0265833333333334,1.4578333333333333,478.23333333333335,North,5G,24.211072,78.197739,2025,81.75,Healthy,No Major Issue,1,0.08008175572371745,Normal
T1239,34.83825,0.4815,121.57641666666667,34.997,-75.252,53.52158333333333,50.25833333333333,0.9666666666666667,1.5201666666666667,499.19166666666666,Central,4G,12.177715,81.983492,2017,81.93,Healthy,No Major Issue,1,0.13407083486110183,Normal
T1240,35.16575,0.5045,120.87425,36.0675,-74.61375,54.28658333333333,49.221916666666665,1.04975,1.5525,509.35833333333335,East,5G,11.101903,76.078478,2019,81.9,Healthy,No Major Issue,1,0.12026307737209341,Normal
T1241,35.70308333333333,0.5123333333333333,123.44483333333334,34.495,-74.833,54.85658333333333,49.93591666666667,0.9819166666666667,1.4845,489.7583333333333,West,4G,24.442863,87.077106,2020,81.8,Healthy,No Major Issue,1,0.15426300788809844,Normal
T1242,33.73883333333333,0.48725,120.23716666666668,33.7075,-76.0145,55.84083333333333,50.32508333333333,0.99975,1.4729999999999999,496.1666666666667,North,4G,15.3783,90.109876,2021,81.3,Healthy,No Major Issue,1,0.10015837385653975,Normal
T1243,35.20283333333334,0.5355000000000001,120.51891666666667,33.650333333333336,-74.275,53.62233333333334,49.1775,1.0565,1.4495,508.31666666666666,East,4G,12.89795,72.154293,2022,82.19,Healthy,No Major Issue,1,0.04892491303397839,Normal
T1244,35.59,0.48133333333333334,118.13783333333335,35.03991666666666,-74.38525,54.0445,49.67225,1.0425833333333334,1.5205833333333334,483.64166666666665,North,4G,28.006165,96.182499,2017,82.09,Healthy,No Major Issue,1,0.07439136563159643,Normal
T1245,86.55808333333333,3.1266666666666665,118.15416666666667,34.86866666666666,-82.42908333333334,68.876,50.64625,3.50825,5.143083333333333,430.93333333333334,Central,4G,18.157249,81.155728,2018,58.14,Critical,Connection Failures,-1,-0.18272554910325245,Anomaly
T1246,35.769999999999996,0.5079166666666667,114.64316666666667,35.42283333333333,-75.06516666666667,55.318666666666665,50.113416666666666,0.9536666666666667,1.5783333333333334,496.98333333333335,East,5G,27.483091,90.528233,2025,81.57,Healthy,No Major Issue,1,0.1133664384418483,Normal
T1247,36.59166666666667,0.49983333333333335,115.61441666666666,35.02258333333334,-75.31424999999999,54.18541666666667,50.88933333333333,1.0518333333333334,1.4219166666666667,503.0416666666667,Central,4G,31.850239,72.511817,2025,81.56,Healthy,No Major Issue,1,0.05174800606918628,Normal
T1248,34.19058333333333,0.4959166666666667,120.35275,33.730333333333334,-75.46258333333334,55.645250000000004,50.2635,1.0536666666666668,1.56875,495.725,North,4G,15.346777,87.196222,2023,81.36,Healthy,No Major Issue,1,0.0936078778933247,Normal
T1249,35.17183333333333,0.4915,119.91458333333334,35.92641666666667,-75.56616666666667,55.51541666666667,49.09841666666667,1.0401666666666667,1.49975,506.7916666666667,Central,5G,19.182961,74.2515,2024,81.33,Healthy,No Major Issue,1,0.14088275635413594,Normal
T1250,34.623916666666666,0.4901666666666667,122.17133333333332,33.76541666666667,-75.25741666666666,56.3125,50.67041666666667,1.046,1.5494166666666667,505.9,North,5G,19.607668,76.214148,2025,81.36,Healthy,No Major Issue,1,0.12797563155193775,Normal
T1251,34.36625,0.49150000000000005,119.18608333333333,35.988416666666666,-75.47749999999999,55.54858333333333,49.36666666666667,0.9814166666666666,1.5321666666666665,489.06666666666666,West,5G,9.226269,79.462638,2025,81.51,Healthy,No Major Issue,1,0.13865254696029444,Normal
T1252,34.80733333333333,0.51925,117.78925,34.67041666666667,-75.28733333333334,55.90575,50.03725,0.9823333333333333,1.56375,486.2,North,4G,13.519424,95.414399,2018,81.41,Healthy,No Major Issue,1,0.10533336968618212,Normal
T1253,36.35808333333333,0.4750833333333333,123.36641666666667,34.236250000000005,-74.91591666666666,55.81758333333333,49.316583333333334,0.987,1.5105833333333334,513.7916666666666,East,5G,16.859304,68.224167,2022,81.59,Healthy,No Major Issue,1,0.07857269768207165,Normal
T1254,34.259,0.5088333333333334,121.06233333333333,34.68125,-75.19233333333334,56.08416666666667,50.999583333333334,1.0514166666666667,1.5661666666666667,491.9583333333333,South,4G,18.265601,88.406467,2024,81.4,Healthy,No Major Issue,1,0.10007695154374213,Normal
T1255,34.084916666666665,0.47875,115.32375,35.78483333333334,-74.9,56.23799999999999,49.92274999999999,1.02225,1.5543333333333333,492.7583333333333,Central,5G,9.946038,92.991166,2016,81.66,Healthy,No Major Issue,1,0.10552128655908377,Normal
T1256,34.49466666666667,0.5074166666666666,117.07075,35.48441666666667,-75.11633333333333,53.99758333333333,48.82716666666667,0.92425,1.5506666666666669,493.6166666666667,West,4G,20.413365,70.258016,2021,81.94,Healthy,No Major Issue,1,0.11912276560039403,Normal
T1257,34.66983333333334,0.5135833333333334,122.92116666666668,36.364333333333335,-74.3415,54.476083333333335,48.63491666666666,0.90375,1.6008333333333333,495.30833333333334,Central,5G,23.481791,88.57547,2022,82.21,Healthy,No Major Issue,1,0.035382259462899524,Normal
T1258,34.85858333333333,0.4953333333333333,120.06,35.591750000000005,-74.56283333333334,53.635,50.12533333333333,0.9721666666666666,1.5423333333333333,509.9166666666667,East,4G,18.935872,96.019791,2018,82.2,Healthy,No Major Issue,1,0.13390893740005566,Normal
T1259,86.36341666666667,3.0580833333333337,119.18650000000001,35.32658333333333,-83.30291666666668,69.70366666666668,50.105916666666666,3.60125,5.156499999999999,434.85833333333335,Central,5G,30.4647,94.673323,2017,57.58,Critical,Connection Failures,-1,-0.16041093197426004,Anomaly
T1260,33.949416666666664,0.4806666666666667,121.236,34.64633333333334,-74.67658333333334,55.001916666666666,50.36541666666667,1.0394166666666667,1.4746666666666668,496.875,West,4G,14.569545,85.077267,2024,82.02,Healthy,No Major Issue,1,0.11824705188644186,Normal
T1261,34.77583333333334,0.49158333333333337,121.29458333333334,33.475,-74.6325,52.532916666666665,49.864000000000004,1.0554999999999999,1.4780000000000002,499.2583333333333,North,5G,31.504159,89.62834,2019,82.28,Healthy,No Major Issue,1,0.11022804700863253,Normal
T1262,36.084666666666664,0.5115833333333334,122.90391666666666,34.10958333333333,-74.68008333333334,55.264,50.139916666666664,1.0533333333333335,1.4650833333333333,499.84166666666664,East,4G,10.062243,86.363515,2024,81.69,Healthy,No Major Issue,1,0.1133370109145288,Normal
T1263,35.42833333333333,0.47400000000000003,119.30075000000001,34.28158333333333,-74.87833333333333,56.33475,50.4215,1.01525,1.5141666666666667,497.94166666666666,Central,4G,32.459914,78.131883,2018,81.58,Healthy,No Major Issue,1,0.1265857130375208,Normal
T1264,34.1025,0.5095,123.49741666666667,36.47958333333334,-75.10125,54.03541666666667,49.931000000000004,0.98925,1.5259166666666666,482.675,South,4G,11.953994,73.720882,2025,81.91,Healthy,No Major Issue,1,0.11203697096284343,Normal
T1265,34.43141666666667,0.49433333333333335,121.44041666666666,34.936416666666666,-75.86558333333333,55.032583333333335,50.055749999999996,1.0174166666666666,1.4925,517.3083333333333,South,4G,12.782945,90.412595,2023,81.36,Healthy,No Major Issue,1,0.09961018649236741,Normal
T1266,34.760999999999996,0.5371666666666666,116.96391666666666,33.85333333333333,-74.64866666666667,55.76591666666666,51.115,1.0326666666666666,1.4881666666666669,501.14166666666665,West,5G,26.390604,93.579397,2025,81.72,Healthy,No Major Issue,1,0.11930436275518785,Normal
T1267,34.81008333333333,0.48858333333333337,118.62275,33.87683333333333,-74.67216666666667,55.583083333333335,48.9855,1.0073333333333332,1.4501666666666668,503.01666666666665,East,5G,12.07585,69.980301,2023,81.91,Healthy,No Major Issue,1,0.15173520965427983,Normal
T1268,34.55383333333334,0.4661666666666667,120.92708333333333,33.54725,-74.69758333333333,54.85366666666666,49.35325,0.9946666666666667,1.5322500000000001,500.51666666666665,East,5G,23.968333,78.206324,2017,82.01,Healthy,No Major Issue,1,0.12331950917387285,Normal
T1269,35.181666666666665,0.5355833333333333,122.83983333333335,35.73891666666667,-75.25316666666666,54.68516666666667,49.498000000000005,1.0105833333333334,1.4779166666666665,491.4,East,5G,20.201674,69.649811,2020,81.59,Healthy,No Major Issue,1,0.12852570374332478,Normal
T1270,34.7505,0.5201666666666667,123.12633333333333,36.242666666666665,-75.39883333333334,54.41858333333333,49.58908333333333,0.9435,1.5098333333333334,507.85,North,4G,24.605226,82.704967,2023,81.7,Healthy,No Major Issue,1,0.12023368826916153,Normal
T1271,35.49575,0.4865833333333333,117.10216666666666,34.18766666666667,-75.3425,54.575583333333334,48.791333333333334,1.055,1.4974166666666666,499.98333333333335,Central,4G,20.14281,91.484662,2019,81.54,Healthy,No Major Issue,1,0.13523751676045487,Normal
T1272,36.246833333333335,0.4995833333333334,118.73141666666668,34.821083333333334,-74.44666666666667,54.772416666666665,50.6925,0.9722500000000001,1.4648333333333334,511.28333333333336,East,5G,21.536917,95.773948,2023,82.01,Healthy,No Major Issue,1,0.12157057465867482,Normal
T1273,86.441,3.1029166666666668,119.48700000000001,34.53183333333333,-82.40216666666667,71.06108333333333,50.594500000000004,3.5378333333333334,5.121333333333333,439.73333333333335,North,5G,34.524411,70.445545,2018,57.86,Critical,Connection Failures,-1,-0.13295290700554485,Anomaly
T1274,35.753416666666666,0.49425,118.28216666666667,34.621833333333335,-74.46691666666668,53.86308333333333,49.193083333333334,1.0215833333333333,1.48,503.375,North,4G,27.105786,96.738595,2024,82.11,Healthy,No Major Issue,1,0.13295598071692466,Normal
T1275,35.39241666666667,0.47875,123.90341666666667,34.716249999999995,-74.70725,55.04491666666667,50.1195,1.0103333333333333,1.4820833333333332,499.31666666666666,Central,4G,17.825245,94.620167,2022,81.9,Healthy,No Major Issue,1,0.15255781994839673,Normal
T1276,35.43841666666666,0.5025833333333334,117.99433333333333,35.51883333333333,-73.91225,55.63241666666667,49.3465,0.9898333333333333,1.51575,493.025,West,5G,26.330238,69.5186,2021,82.15,Healthy,No Major Issue,1,0.10621356384362562,Normal
T1277,34.819250000000004,0.505,122.82491666666667,36.01541666666667,-74.19791666666667,54.79825,50.13108333333333,1.025,1.5689166666666667,505.8666666666667,North,5G,10.551661,87.673001,2020,82.08,Healthy,No Major Issue,1,0.12603520055022815,Normal
T1278,86.99325,3.055333333333333,120.93166666666666,35.23291666666667,-82.09774999999999,71.34966666666668,49.394666666666666,3.5029166666666667,5.148416666666666,432.0,East,4G,17.000775,84.899446,2018,58.04,Critical,Connection Failures,-1,-0.16534925252621635,Anomaly
T1279,35.459833333333336,0.47775,120.71608333333333,33.751083333333334,-75.00391666666665,53.76866666666667,50.49333333333333,0.9685833333333334,1.5259166666666666,502.2916666666667,East,5G,34.127806,88.255919,2022,81.95,Healthy,No Major Issue,1,0.11964035365206549,Normal
T1280,34.6595,0.498,117.32124999999999,34.875416666666666,-74.74575,55.81966666666666,50.40683333333333,1.0475833333333333,1.50225,500.98333333333335,South,4G,16.358711,78.9237,2021,81.72,Healthy,No Major Issue,1,0.15420899072527822,Normal
T1281,34.876999999999995,0.51075,122.87333333333332,33.6565,-74.43516666666666,54.45616666666667,49.29491666666667,1.0328333333333333,1.6125,486.2416666666667,South,4G,25.44267,80.278785,2021,81.94,Healthy,No Major Issue,1,0.06020191523739116,Normal
T1282,35.38783333333333,0.47733333333333333,119.97675,35.358666666666664,-75.57625,54.831,49.33475,0.9692500000000001,1.5164166666666667,510.05,North,5G,16.339384,95.58391,2021,81.52,Healthy,No Major Issue,1,0.12693051125900856,Normal
T1283,35.315000000000005,0.5015,119.40675,36.47183333333333,-75.07716666666667,55.146166666666666,50.39941666666667,0.9461666666666667,1.4409166666666666,507.43333333333334,West,4G,14.116662,71.989395,2017,81.79,Healthy,No Major Issue,1,0.13590856622029535,Normal
T1284,33.760083333333334,0.48858333333333337,120.90158333333333,34.540166666666664,-74.38183333333333,54.93475,51.134,0.9390833333333333,1.4592500000000002,490.325,East,4G,21.707622,83.653352,2024,82.35,Healthy,No Major Issue,1,0.08451376656477438,Normal
T1285,33.386916666666664,0.4945833333333333,122.27516666666666,34.6435,-75.36608333333334,53.91125,50.614749999999994,0.9431666666666667,1.5253333333333332,497.85,North,5G,31.662605,85.922912,2025,81.96,Healthy,No Major Issue,1,0.0746306435533719,Normal
T1286,34.94125,0.4895,120.40141666666666,34.87708333333333,-75.16024999999999,53.626916666666666,49.91741666666667,1.05925,1.3531666666666666,502.7916666666667,West,4G,12.380675,92.109007,2025,81.96,Healthy,No Major Issue,1,0.045087109590345065,Normal
T1287,35.217,0.504,119.13991666666666,35.44108333333334,-74.78299999999999,54.10991666666666,51.33091666666667,1.0195,1.5162499999999999,500.425,South,5G,9.179696,78.564683,2019,81.92,Healthy,No Major Issue,1,0.16453085400901812,Normal
T1288,33.81025,0.4689166666666667,119.35558333333333,34.775083333333335,-75.18933333333332,56.61483333333333,49.83541666666667,0.9483333333333334,1.5465833333333334,502.0083333333333,West,5G,28.314561,90.73021,2019,81.63,Healthy,No Major Issue,1,0.06822118503340846,Normal
T1289,34.13341666666667,0.5065833333333333,119.49525,35.90241666666667,-74.98666666666666,55.525416666666665,49.465916666666665,1.0103333333333333,1.4909999999999999,488.78333333333336,Central,4G,16.355633,91.450092,2023,81.74,Healthy,No Major Issue,1,0.14365635957205708,Normal
T1290,33.93833333333333,0.533,123.79325,35.131499999999996,-74.69066666666666,54.47833333333333,50.59283333333334,1.0034166666666666,1.4754166666666668,485.1,South,5G,26.314284,84.542162,2023,82.04,Healthy,No Major Issue,1,0.07730797780310167,Normal
T1291,35.13016666666667,0.5,120.695,34.51199999999999,-75.52891666666666,54.13108333333333,49.24783333333333,0.9378333333333334,1.4746666666666668,498.98333333333335,West,5G,29.009349,82.584294,2022,81.72,Healthy,No Major Issue,1,0.14076870822151183,Normal
T1292,34.831583333333334,0.50575,117.40316666666666,36.96908333333333,-75.34549999999999,54.28458333333333,47.464666666666666,1.04525,1.5444166666666668,509.2083333333333,South,4G,29.633999,72.013558,2020,81.58,Healthy,No Major Issue,1,0.13274926525861203,Normal
T1293,34.38966666666667,0.49191666666666667,119.95383333333334,32.883,-74.92208333333333,55.61816666666667,50.00533333333333,1.0035833333333335,1.5305833333333332,502.225,North,5G,31.601158,84.081682,2017,81.74,Healthy,No Major Issue,1,0.1603157796515734,Normal
T1294,36.303583333333336,0.51625,120.17233333333334,34.628416666666666,-75.194,55.9455,50.20341666666666,1.0031666666666665,1.5136666666666665,502.65,Central,4G,15.696701,90.130388,2020,81.33,Healthy,No Major Issue,1,0.11762966583766532,Normal
T1295,35.22908333333333,0.5145000000000001,119.98683333333334,35.764916666666664,-74.93941666666666,53.78941666666666,48.86133333333333,1.0273333333333334,1.53575,483.5083333333333,West,4G,30.438261,70.659694,2019,81.83,Healthy,No Major Issue,1,0.10941493711396938,Normal
T1296,35.587333333333326,0.50375,117.19666666666667,34.26141666666667,-75.00616666666666,54.92658333333333,50.66591666666667,1.0426666666666666,1.51175,507.65833333333336,West,5G,33.122742,80.03201,2022,81.62,Healthy,No Major Issue,1,0.1532044073097833,Normal
T1297,34.42583333333334,0.5105,120.27191666666666,33.4185,-75.26658333333333,55.99258333333333,49.89758333333334,1.021,1.4915833333333335,505.34166666666664,Central,5G,14.366008,96.841235,2021,81.48,Healthy,No Major Issue,1,0.1515849248705573,Normal
T1298,86.67575000000001,3.089916666666667,120.28075,34.99983333333333,-82.81816666666667,70.93508333333332,50.08141666666666,3.564916666666667,5.191666666666666,436.4,South,4G,16.604492,70.873411,2021,57.56,Critical,Connection Failures,-1,-0.1344171844561146,Anomaly
T1299,35.16016666666667,0.5279166666666667,121.17016666666667,36.03933333333334,-74.72066666666666,55.85883333333333,50.010250000000006,1.02525,1.4874166666666668,500.8666666666667,South,4G,9.034186,94.604489,2023,81.66,Healthy,No Major Issue,1,0.1413122326869795,Normal
T1300,34.90075,0.4965,119.83791666666666,34.772166666666664,-74.68941666666666,53.67391666666666,50.310500000000005,1.0022499999999999,1.5408333333333333,499.3333333333333,South,5G,20.11224,68.152285,2017,82.08,Healthy,No Major Issue,1,0.16242879795979215,Normal
T1301,35.885999999999996,0.5115000000000001,117.39516666666667,35.95408333333333,-74.89325000000001,55.473166666666664,49.39458333333334,0.96175,1.4862499999999998,507.84166666666664,North,5G,13.822678,72.336069,2025,81.69,Healthy,No Major Issue,1,0.144696012623586,Normal
T1302,34.21633333333333,0.5245,123.69416666666666,35.25066666666667,-75.42833333333333,55.34375,50.20508333333333,1.0390000000000001,1.4364999999999999,504.53333333333336,Central,5G,11.002045,76.354946,2020,81.52,Healthy,No Major Issue,1,0.11020516030041838,Normal
T1303,34.05125,0.5120833333333333,118.63825,34.99166666666667,-74.63608333333333,55.92691666666666,50.85325,1.0174999999999998,1.4588333333333334,491.19166666666666,North,4G,14.437867,86.5296,2025,81.88,Healthy,No Major Issue,1,0.13487820291929775,Normal
T1304,34.62233333333334,0.49225,116.95858333333334,33.73708333333333,-75.23216666666667,54.140499999999996,49.75383333333333,0.93475,1.4898333333333333,493.7916666666667,West,4G,10.993163,94.24926,2025,81.92,Healthy,No Major Issue,1,0.14056797174081215,Normal
T1305,34.388333333333335,0.5248333333333334,121.40258333333333,33.86416666666666,-74.6585,55.438833333333335,50.12675,1.0475833333333333,1.4905833333333334,495.06666666666666,Central,4G,25.062783,84.676376,2018,81.8,Healthy,No Major Issue,1,0.133920866030716,Normal
T1306,86.1505,3.0935,121.38958333333333,35.20233333333333,-82.7295,70.39675000000001,51.340583333333335,3.5299166666666664,5.094666666666667,426.5416666666667,East,5G,8.042237,78.231665,2025,57.88,Critical,Connection Failures,-1,-0.13971334864680718,Anomaly
T1307,36.6845,0.48666666666666664,120.80441666666667,35.40466666666667,-75.55966666666667,54.876083333333334,49.677,1.0145,1.5277500000000002,486.55833333333334,West,4G,25.938025,70.482805,2021,81.3,Healthy,No Major Issue,1,0.08022256348808532,Normal
T1308,34.36716666666667,0.5080833333333333,119.92291666666667,34.08958333333333,-75.20733333333332,55.159083333333335,50.66233333333333,1.06525,1.5121666666666667,494.5,North,4G,18.542251,81.633917,2022,81.56,Healthy,No Major Issue,1,0.1332184485191818,Normal
T1309,34.69958333333333,0.49433333333333335,119.45091666666667,35.075500000000005,-75.36716666666666,54.24133333333334,50.80491666666667,0.9380833333333333,1.5397500000000002,493.48333333333335,East,5G,28.177548,78.355722,2017,81.77,Healthy,No Major Issue,1,0.13630056928524492,Normal
T1310,33.318999999999996,0.49725,120.32625,35.37191666666667,-75.0525,51.89666666666667,49.73308333333333,1.0534166666666667,1.49475,507.575,East,4G,27.789408,86.219452,2025,82.29,Healthy,No Major Issue,1,0.019961953506575703,Normal
T1311,34.69616666666666,0.49391666666666667,125.40325,35.227833333333336,-74.87975,55.05616666666666,49.2425,0.9682499999999999,1.4569166666666669,485.7,East,4G,9.197064,83.834399,2018,81.93,Healthy,No Major Issue,1,0.13722123322211294,Normal
T1312,34.649,0.513,119.27908333333333,35.50608333333333,-75.07225,55.73066666666667,50.910666666666664,1.0010833333333333,1.5016666666666665,499.40833333333336,West,5G,25.056868,91.533433,2017,81.61,Healthy,No Major Issue,1,0.17373227445241107,Normal
T1313,34.96716666666667,0.5295833333333333,115.24316666666667,35.20583333333333,-75.37708333333333,53.5545,50.62866666666666,0.92475,1.5222499999999999,500.85833333333335,West,4G,15.922949,69.270382,2019,81.81,Healthy,No Major Issue,1,0.07292949713988772,Normal
T1314,36.4555,0.494,121.62433333333334,33.4965,-76.01883333333333,54.46341666666667,49.1565,0.9676666666666667,1.3900833333333333,488.69166666666666,North,5G,33.201016,82.946124,2024,81.35,Healthy,No Major Issue,1,0.030232069736572775,Normal
T1315,35.28825,0.5165833333333334,121.364,35.31283333333333,-75.40483333333333,54.94575,51.29991666666667,1.0415,1.5755833333333333,507.94166666666666,West,5G,8.988761,86.760114,2020,81.36,Healthy,No Major Issue,1,0.10116430206339855,Normal
T1316,33.62266666666667,0.47258333333333336,121.68858333333333,35.17216666666666,-75.45483333333333,54.68716666666667,49.424499999999995,1.0654166666666667,1.5545833333333334,506.1,East,4G,31.376553,77.625816,2017,81.61,Healthy,No Major Issue,1,0.058790317890136556,Normal
T1317,35.32758333333334,0.526,117.82333333333332,34.479749999999996,-73.92716666666666,55.44949999999999,50.38325,1.10575,1.4884166666666667,501.56666666666666,East,5G,32.016136,89.555923,2022,81.99,Healthy,No Major Issue,1,0.016873920343648763,Normal
T1318,34.70891666666667,0.49191666666666667,120.30133333333333,34.941,-75.06558333333334,56.491499999999995,49.397333333333336,1.0616666666666668,1.5274166666666666,505.3333333333333,East,4G,21.397487,82.428178,2024,81.42,Healthy,No Major Issue,1,0.1256197057625762,Normal
T1319,35.385416666666664,0.4756666666666666,120.33258333333333,35.01058333333333,-74.83658333333332,54.546166666666664,49.05025,1.0125833333333334,1.5174999999999998,495.0416666666667,East,4G,27.631196,70.288883,2025,81.87,Healthy,No Major Issue,1,0.14595960980206413,Normal
T1320,35.2965,0.51075,122.045,36.09275,-75.46666666666667,54.50808333333334,48.62991666666667,1.0209166666666667,1.52525,512.3833333333333,South,5G,16.672709,70.321998,2020,81.48,Healthy,No Major Issue,1,0.14293675936412115,Normal
