timestamp,tower_id,active_users,download_mbps,upload_mbps,latency_ms,packet_loss_pct,signal_strength_dbm,cpu_utilization_pct,memory_utilization_pct,call_drop_rate,connection_failure_rate
2026-01-12 00:00:00,T1465,763,54.52,21.77,45.66,2.35,-77.47,32.85,60.13,2.01,1.53
2026-01-12 06:00:00,T1465,518,73.7,27.54,46.2,1.42,-73.48,51.14,43.68,0.94,1.59
2026-01-12 12:00:00,T1465,172,50.38,20.01,52.08,2.53,-85.07,45.31,54.66,2.83,1.71
2026-01-12 18:00:00,T1465,684,76.67,30.41,50.49,0.46,-73.14,50.83,48.05,0.84,2.1
2026-01-12 00:00:00,T1466,523,103.87,32.35,45.16,1.8,-75.21,42.02,67.06,2.4,2.15
2026-01-12 06:00:00,T1466,530,80.6,38.62,49.72,1.83,-76.78,55.22,58.66,2.74,2.27
2026-01-12 12:00:00,T1466,538,77.84,28.77,54.38,1.03,-67.23,37.9,53.84,2.5,1.21
2026-01-12 18:00:00,T1466,193,108.34,19.27,41.57,0.19,-71.71,35.41,65.83,0.68,1.93
2026-01-12 00:00:00,T1467,463,71.94,32.1,39.61,1.46,-90.34,46.99,40.04,2.61,2.44
2026-01-12 06:00:00,T1467,603,94.19,24.6,52.63,1.95,-83.21,32.36,42.22,1.86,1.54
2026-01-12 12:00:00,T1467,427,77.83,33.42,64.61,0.68,-58.14,55.15,52.89,1.29,0.82
2026-01-12 18:00:00,T1467,408,77.03,22.24,36.64,1.34,-101.74,62.89,52.93,0.11,1.24
2026-01-12 00:00:00,T1468,375,94.2,26.35,29.85,1.62,-85.86,47.04,41.75,1.99,1.8
2026-01-12 06:00:00,T1468,466,88.54,22.85,45.3,0.46,-73.94,70.29,56.78,1.68,1.44
2026-01-12 12:00:00,T1468,311,73.62,32.16,33.91,1.08,-79.54,39.51,65.75,1.41,1.27
2026-01-12 18:00:00,T1468,171,94.52,15.73,53.89,2.25,-78.69,68.23,60.13,0.82,2.72
2026-01-12 00:00:00,T1469,440,66.33,18.94,47.62,1.47,-82.73,39.95,70.89,1.67,0.98
2026-01-12 06:00:00,T1469,363,84.98,19.48,41.54,1.77,-71.11,43.65,30.83,2.21,2.11
2026-01-12 12:00:00,T1469,563,82.75,32.24,50.76,1.3,-72.14,54.19,66.69,2.7,2.46
2026-01-12 18:00:00,T1469,669,83.26,31.82,42.44,0.5,-66.25,48.81,68.82,2.31,3.25
2026-01-12 00:00:00,T1470,458,72.26,25.43,42.22,2.23,-82.97,58.37,43.34,0.97,1.45
2026-01-12 06:00:00,T1470,530,84.35,24.05,47.26,1.39,-89.98,79.5,48.2,1.29,1.48
2026-01-12 12:00:00,T1470,556,80.61,18.94,42.55,1.47,-71.5,46.43,58.82,0.42,1.18
2026-01-12 18:00:00,T1470,655,78.67,18.39,35.52,2.61,-79.75,45.66,64.69,0.99,0.78
2026-01-12 00:00:00,T1471,389,63.09,15.67,72.5,4.43,-88.96,64.13,52.1,4.37,3.39
2026-01-12 06:00:00,T1471,428,45.0,18.53,72.05,3.38,-84.01,63.71,57.85,3.31,3.11
2026-01-12 12:00:00,T1471,612,65.19,18.04,78.43,4.64,-84.21,63.41,66.82,4.13,3.72
2026-01-12 18:00:00,T1471,95,79.22,28.0,65.67,3.93,-83.33,65.99,68.29,3.11,3.48
2026-01-12 00:00:00,T1472,297,49.22,18.95,89.14,4.22,-74.66,63.93,70.33,4.62,4.47
2026-01-12 06:00:00,T1472,498,52.84,12.45,89.3,4.48,-87.28,53.21,67.87,2.28,3.84
2026-01-12 12:00:00,T1472,316,74.75,23.86,58.86,4.44,-91.81,45.25,62.43,3.2,3.31
2026-01-12 18:00:00,T1472,359,60.85,15.99,97.45,3.21,-73.05,80.19,73.28,4.93,2.95
2026-01-12 00:00:00,T1473,500,55.47,27.18,43.48,1.25,-73.23,73.62,64.09,0.77,0.94
2026-01-12 06:00:00,T1473,460,82.29,19.16,34.87,0.0,-75.28,53.87,49.51,1.84,0.97
2026-01-12 12:00:00,T1473,665,102.25,21.46,32.75,1.19,-69.77,35.08,54.82,1.43,1.95
2026-01-12 18:00:00,T1473,154,109.94,23.65,36.81,1.8,-68.53,69.57,47.54,2.52,0.92
2026-01-12 00:00:00,T1474,312,61.19,13.48,56.4,2.02,-74.6,59.55,27.42,1.67,1.11
2026-01-12 06:00:00,T1474,371,53.97,27.19,61.46,0.53,-60.28,42.75,49.69,1.73,1.82
2026-01-12 12:00:00,T1474,399,58.54,28.37,56.85,0.48,-79.14,60.63,57.49,1.61,1.85
2026-01-12 18:00:00,T1474,623,104.1,30.3,58.3,1.93,-89.88,42.55,70.54,3.19,0.71
2026-01-12 00:00:00,T1475,364,84.71,17.26,27.15,1.62,-73.63,51.12,56.43,0.0,1.62
2026-01-12 06:00:00,T1475,628,68.61,36.49,49.69,1.16,-70.28,56.44,40.04,1.68,1.02
2026-01-12 12:00:00,T1475,740,110.93,32.1,39.61,1.15,-80.34,42.4,66.54,1.96,1.03
2026-01-12 18:00:00,T1475,183,95.34,21.48,55.87,0.05,-87.46,53.32,90.59,0.87,0.33
2026-01-12 00:00:00,T1476,434,58.35,27.21,51.47,0.86,-86.7,58.73,55.77,1.38,1.05
2026-01-12 06:00:00,T1476,549,53.76,19.32,49.74,0.47,-68.71,57.74,66.23,1.41,1.47
2026-01-12 12:00:00,T1476,391,73.61,17.93,47.63,1.32,-76.01,61.82,57.49,2.69,1.54
2026-01-12 18:00:00,T1476,483,85.54,27.02,41.16,1.13,-69.21,32.78,37.9,1.19,1.65
2026-01-12 00:00:00,T1477,751,74.64,24.28,34.49,1.03,-75.34,47.37,60.4,2.38,2.34
2026-01-12 06:00:00,T1477,417,52.79,21.49,35.31,2.13,-82.11,15.91,59.94,2.63,0.88
2026-01-12 12:00:00,T1477,391,81.43,25.81,40.33,1.77,-79.25,60.89,63.61,1.03,2.33
2026-01-12 18:00:00,T1477,552,80.7,28.08,48.48,1.18,-71.8,52.1,45.2,0.92,1.8
2026-01-12 00:00:00,T1478,255,81.24,15.43,25.87,1.63,-73.94,51.7,53.96,1.72,2.65
2026-01-12 06:00:00,T1478,656,92.53,22.71,34.64,1.22,-88.61,53.53,49.45,0.43,2.07
2026-01-12 12:00:00,T1478,401,104.94,27.18,35.87,1.24,-65.58,58.75,47.1,1.74,2.38
2026-01-12 18:00:00,T1478,599,90.74,15.99,34.51,2.57,-79.0,56.13,53.3,1.75,2.31
2026-01-12 00:00:00,T1479,629,66.32,32.19,46.6,1.61,-77.33,34.25,71.49,2.2,2.38
2026-01-12 06:00:00,T1479,383,86.42,26.27,40.15,1.53,-69.67,59.04,59.46,1.07,1.04
2026-01-12 12:00:00,T1479,450,107.26,20.23,45.55,1.27,-76.04,33.59,64.17,0.69,2.05
2026-01-12 18:00:00,T1479,400,91.5,32.1,56.95,1.86,-70.93,57.02,45.85,2.16,2.3
2026-01-12 00:00:00,T1480,441,64.7,24.1,43.4,2.11,-79.83,59.96,63.64,1.72,1.06
2026-01-12 06:00:00,T1480,627,71.9,19.47,40.76,1.23,-72.5,43.39,52.85,3.25,0.42
2026-01-12 12:00:00,T1480,603,58.24,23.61,60.68,2.14,-89.29,55.72,56.84,2.46,1.05
2026-01-12 18:00:00,T1480,486,67.34,27.74,31.09,2.73,-75.36,46.23,70.48,1.09,1.69
2026-01-12 00:00:00,T1481,405,66.58,26.17,53.17,1.44,-74.67,52.77,62.2,1.49,0.89
2026-01-12 06:00:00,T1481,310,65.9,32.55,44.89,0.75,-73.33,65.08,48.85,1.65,0.32
2026-01-12 12:00:00,T1481,506,69.27,26.0,56.64,1.03,-65.39,41.53,75.99,1.2,0.88
2026-01-12 18:00:00,T1481,430,98.47,21.09,43.41,0.72,-77.93,29.2,53.95,1.5,0.77
2026-01-12 00:00:00,T1482,353,77.24,21.81,36.25,2.2,-79.44,42.4,43.38,0.86,1.28
2026-01-12 06:00:00,T1482,687,94.33,22.85,33.52,1.38,-86.6,50.72,56.97,1.32,1.28
2026-01-12 12:00:00,T1482,622,79.7,24.51,52.82,2.54,-71.66,40.71,60.21,1.1,1.78
2026-01-12 18:00:00,T1482,725,115.62,23.08,23.24,1.21,-79.41,33.06,48.86,1.03,1.31
2026-01-12 00:00:00,T1483,536,78.99,33.4,67.26,1.18,-75.52,67.34,56.22,1.16,2.55
2026-01-12 06:00:00,T1483,356,85.71,25.04,31.22,1.83,-79.09,60.47,43.22,2.76,1.4
2026-01-12 12:00:00,T1483,430,89.13,25.22,58.47,2.6,-87.8,45.11,61.42,1.65,1.22
2026-01-12 18:00:00,T1483,585,91.6,20.86,37.48,0.59,-63.83,45.71,64.39,0.42,1.13
2026-01-12 00:00:00,T1484,440,65.24,27.31,41.27,2.32,-73.41,43.93,70.75,2.38,0.0
2026-01-12 06:00:00,T1484,536,82.38,27.11,35.13,2.27,-77.33,29.16,53.31,1.07,1.1
2026-01-12 12:00:00,T1484,640,91.1,37.99,64.6,0.8,-70.51,53.01,51.81,2.24,0.95
2026-01-12 18:00:00,T1484,264,70.84,17.32,46.58,2.85,-78.7,50.43,61.1,1.77,1.39
2026-01-12 00:00:00,T1485,623,71.69,32.78,43.68,2.0,-79.43,50.61,35.22,1.52,1.48
2026-01-12 06:00:00,T1485,408,100.38,22.56,36.17,0.98,-86.27,42.86,33.37,1.57,0.91
2026-01-12 12:00:00,T1485,370,118.21,23.95,53.89,2.48,-63.84,66.62,44.83,2.01,1.16
2026-01-12 18:00:00,T1485,629,64.99,22.4,56.77,2.0,-78.14,34.55,62.43,1.54,1.09
2026-01-12 00:00:00,T1486,641,64.06,18.42,39.09,0.11,-78.26,51.2,59.47,1.12,0.0
2026-01-12 06:00:00,T1486,526,85.63,22.04,50.05,2.27,-76.98,44.59,68.99,1.62,0.48
2026-01-12 12:00:00,T1486,481,90.02,30.72,59.95,1.61,-78.81,45.9,56.7,1.85,1.28
2026-01-12 18:00:00,T1486,387,80.71,15.32,36.94,0.75,-73.66,54.28,57.66,1.1,0.36
2026-01-12 00:00:00,T1487,330,79.52,18.33,40.31,0.77,-74.8,38.34,61.67,0.92,0.94
2026-01-12 06:00:00,T1487,554,80.05,24.5,48.52,1.28,-58.42,57.75,35.14,0.87,1.07
2026-01-12 12:00:00,T1487,324,71.73,24.7,49.93,0.9,-66.43,48.23,71.25,0.96,0.9
2026-01-12 18:00:00,T1487,613,119.17,19.18,46.45,1.03,-77.02,42.59,36.64,1.84,1.23
2026-01-12 00:00:00,T1488,467,60.52,26.9,33.86,3.03,-79.4,56.47,65.28,0.5,0.69
2026-01-12 06:00:00,T1488,453,73.83,19.73,33.72,2.08,-79.32,35.22,44.42,1.8,1.73
2026-01-12 12:00:00,T1488,194,78.81,20.53,59.39,2.69,-77.17,50.65,65.19,2.11,1.61
2026-01-12 18:00:00,T1488,468,68.5,38.32,55.89,2.11,-50.29,52.16,46.45,1.13,0.55
2026-01-12 00:00:00,T1489,535,62.68,27.63,59.38,2.12,-75.96,41.54,56.69,1.9,0.59
2026-01-12 06:00:00,T1489,539,70.36,17.0,33.88,0.08,-88.4,58.4,63.97,1.11,1.93
2026-01-12 12:00:00,T1489,402,76.55,27.05,50.54,0.94,-80.55,57.83,37.73,1.47,1.59
2026-01-12 18:00:00,T1489,539,102.02,33.79,46.72,1.6,-74.12,53.0,68.65,1.08,1.48
2026-01-12 00:00:00,T1490,538,102.51,14.55,17.52,1.85,-79.01,40.66,52.3,1.36,0.78
2026-01-12 06:00:00,T1490,459,83.59,31.73,55.02,1.87,-80.98,38.84,60.74,1.91,2.06
2026-01-12 12:00:00,T1490,490,117.37,23.58,47.03,0.96,-67.91,59.05,60.17,0.83,2.52
2026-01-12 18:00:00,T1490,617,103.7,21.56,42.89,1.41,-83.96,49.43,46.65,1.54,1.77
2026-01-12 00:00:00,T1491,509,64.99,30.61,50.48,0.84,-74.41,57.74,51.48,0.98,0.82
2026-01-12 06:00:00,T1491,522,92.17,25.97,54.25,1.07,-72.29,59.45,62.0,1.06,1.2
2026-01-12 12:00:00,T1491,355,83.22,21.83,64.0,2.22,-80.35,43.91,66.78,2.11,1.5
2026-01-12 18:00:00,T1491,467,56.64,24.5,42.38,1.29,-69.59,29.84,64.64,0.89,1.19
2026-01-12 00:00:00,T1492,515,99.97,29.07,51.11,2.27,-78.95,38.34,56.16,1.84,0.8
2026-01-12 06:00:00,T1492,753,84.53,16.52,54.54,1.8,-84.48,57.31,49.87,1.16,1.66
2026-01-12 12:00:00,T1492,471,99.57,28.94,26.9,1.55,-80.58,65.38,52.39,0.9,0.81
2026-01-12 18:00:00,T1492,499,59.68,18.53,61.09,2.0,-72.87,55.93,47.67,1.33,1.65
2026-01-12 00:00:00,T1493,669,103.67,31.31,45.0,0.98,-74.74,29.78,59.39,1.72,3.2
2026-01-12 06:00:00,T1493,536,72.72,26.31,37.79,1.39,-84.96,52.98,44.05,1.89,3.13
2026-01-12 12:00:00,T1493,418,85.32,29.14,50.66,1.92,-92.23,45.22,36.21,0.27,2.51
2026-01-12 18:00:00,T1493,612,101.16,26.89,55.43,0.44,-78.81,59.62,61.78,0.74,2.21
2026-01-12 00:00:00,T1494,495,61.33,19.88,30.03,0.79,-83.57,48.36,45.06,1.37,1.14
2026-01-12 06:00:00,T1494,460,84.29,25.22,51.06,1.15,-88.47,67.11,62.16,1.57,1.51
2026-01-12 12:00:00,T1494,629,98.73,24.66,47.97,0.83,-84.96,43.84,47.89,1.53,1.18
2026-01-12 18:00:00,T1494,538,95.93,14.16,52.85,1.01,-54.69,53.84,60.57,0.02,0.15
2026-01-12 00:00:00,T1495,596,60.6,31.97,94.85,3.91,-85.91,60.64,73.4,3.64,3.6
2026-01-12 06:00:00,T1495,585,60.33,27.9,75.78,3.6,-83.02,46.26,68.29,4.31,2.28
2026-01-12 12:00:00,T1495,567,80.83,19.42,85.25,3.21,-86.95,52.98,61.91,3.88,4.62
2026-01-12 18:00:00,T1495,458,60.51,9.06,69.52,3.67,-75.57,83.15,80.65,4.03,3.35
2026-01-12 00:00:00,T1496,479,66.56,30.78,30.27,1.12,-79.59,39.64,62.23,1.95,0.78
2026-01-12 06:00:00,T1496,415,83.19,18.47,45.63,1.97,-70.47,65.05,60.47,1.53,2.42
2026-01-12 12:00:00,T1496,558,104.43,13.58,54.66,1.24,-60.28,43.96,59.28,1.59,2.22
2026-01-12 18:00:00,T1496,464,79.0,20.29,54.92,2.11,-71.12,67.71,40.6,1.17,3.14
2026-01-12 00:00:00,T1497,449,50.17,34.26,62.32,1.98,-75.44,57.21,63.76,2.36,0.76
2026-01-12 06:00:00,T1497,576,74.84,13.74,31.98,0.8,-57.23,47.71,51.16,1.57,1.93
2026-01-12 12:00:00,T1497,484,113.56,28.83,30.31,1.2,-87.37,57.66,46.61,2.69,0.24
2026-01-12 18:00:00,T1497,523,101.82,34.82,46.0,1.49,-77.61,53.48,66.49,0.61,1.9
2026-01-12 00:00:00,T1498,732,63.55,30.12,28.34,2.6,-86.09,60.66,53.65,1.63,1.59
2026-01-12 06:00:00,T1498,715,83.0,31.66,49.17,1.67,-74.59,43.37,50.24,0.98,2.05
2026-01-12 12:00:00,T1498,389,78.2,21.11,37.83,1.42,-69.94,62.54,29.08,0.71,0.98
2026-01-12 18:00:00,T1498,516,81.6,31.5,38.17,2.14,-79.37,28.76,59.78,2.04,1.66
2026-01-12 00:00:00,T1499,479,71.93,18.15,37.02,2.9,-63.21,50.95,66.69,0.44,0.93
2026-01-12 06:00:00,T1499,405,76.48,22.86,54.1,1.84,-78.15,43.35,56.95,1.92,1.99
2026-01-12 12:00:00,T1499,255,94.28,29.02,45.98,1.28,-76.72,54.68,57.0,1.96,1.24
2026-01-12 18:00:00,T1499,628,64.06,28.27,29.96,3.0,-60.04,53.61,48.15,1.47,2.07
2026-01-13 00:00:00,T1000,533,95.66,25.02,34.62,2.32,-76.85,47.02,60.08,2.09,1.45
2026-01-13 06:00:00,T1000,610,97.6,28.53,36.7,0.37,-76.88,67.28,66.97,1.5,1.48
2026-01-13 12:00:00,T1000,487,81.52,30.75,24.2,2.5,-73.09,65.89,65.73,1.45,1.75
2026-01-13 18:00:00,T1000,253,118.41,21.31,27.86,0.57,-76.97,64.25,54.15,0.17,1.16
2026-01-13 00:00:00,T1001,550,69.83,22.99,59.47,1.69,-73.91,46.99,57.77,1.22,1.02
2026-01-13 06:00:00,T1001,400,73.92,24.85,34.65,2.25,-81.56,56.41,60.66,0.46,0.37
2026-01-13 12:00:00,T1001,331,95.58,33.73,48.19,1.24,-92.19,31.76,51.59,2.96,1.65
2026-01-13 18:00:00,T1001,215,87.85,27.77,41.77,1.24,-79.99,44.01,57.59,1.67,2.44
2026-01-13 00:00:00,T1002,674,69.79,42.87,59.45,1.74,-81.12,89.96,36.62,1.68,1.62
2026-01-13 06:00:00,T1002,296,83.07,22.77,41.66,1.39,-89.35,37.02,70.13,2.37,1.12
2026-01-13 12:00:00,T1002,470,84.94,41.02,41.09,1.24,-76.85,65.15,55.03,1.33,1.26
2026-01-13 18:00:00,T1002,562,77.16,14.22,51.58,1.92,-73.99,43.92,51.59,1.36,2.31
2026-01-13 00:00:00,T1003,591,53.3,24.51,41.2,2.13,-75.75,70.48,58.45,0.51,1.2
2026-01-13 06:00:00,T1003,347,99.09,20.1,34.88,0.26,-71.5,48.22,60.7,0.39,1.5
2026-01-13 12:00:00,T1003,711,74.92,26.17,70.42,1.21,-69.22,52.41,67.35,0.86,1.21
2026-01-13 18:00:00,T1003,695,87.37,22.15,41.07,1.33,-73.4,43.37,73.17,1.94,1.48
2026-01-13 00:00:00,T1004,453,92.17,32.35,48.77,2.05,-80.95,37.15,58.71,1.75,1.8
2026-01-13 06:00:00,T1004,557,59.31,25.48,59.81,1.87,-74.0,66.4,51.73,1.18,1.02
2026-01-13 12:00:00,T1004,548,88.4,29.85,53.36,1.43,-71.15,42.97,57.19,1.52,0.89
2026-01-13 18:00:00,T1004,482,66.18,15.42,42.88,0.95,-74.09,51.83,51.79,2.14,1.55
2026-01-13 00:00:00,T1005,314,63.51,36.95,44.22,1.64,-86.69,78.15,48.85,2.7,1.61
2026-01-13 06:00:00,T1005,596,88.06,25.42,42.04,1.32,-76.52,68.96,44.57,1.37,2.23
2026-01-13 12:00:00,T1005,582,84.45,20.56,38.72,1.77,-75.25,38.76,40.19,1.53,1.4
2026-01-13 18:00:00,T1005,504,83.13,26.55,38.15,1.53,-62.36,44.94,58.53,1.8,1.48
2026-01-13 00:00:00,T1006,775,77.72,29.18,39.85,1.14,-70.45,35.49,62.67,2.39,2.25
2026-01-13 06:00:00,T1006,490,83.93,21.08,63.28,2.42,-84.38,74.35,70.74,0.75,2.24
2026-01-13 12:00:00,T1006,503,85.79,28.22,52.05,1.29,-90.97,65.2,49.77,1.55,1.52
2026-01-13 18:00:00,T1006,577,74.51,20.34,37.23,1.01,-84.76,52.33,34.48,0.0,1.74
2026-01-13 00:00:00,T1007,382,92.01,33.59,28.16,2.08,-70.38,56.28,51.69,1.51,1.66
2026-01-13 06:00:00,T1007,478,81.53,19.48,56.69,1.38,-70.84,44.07,45.65,2.13,1.69
2026-01-13 12:00:00,T1007,388,51.96,24.1,31.94,1.69,-78.79,51.69,31.15,1.13,0.9
2026-01-13 18:00:00,T1007,438,71.13,22.09,43.38,1.53,-74.56,43.95,58.19,2.78,0.0
2026-01-13 00:00:00,T1008,454,81.72,17.67,46.11,1.5,-74.43,43.07,54.74,2.12,1.21
2026-01-13 06:00:00,T1008,604,73.12,22.61,42.56,1.54,-72.31,51.02,54.44,1.36,1.06
2026-01-13 12:00:00,T1008,437,74.2,12.02,41.4,1.74,-81.93,44.52,65.1,1.22,1.56
2026-01-13 18:00:00,T1008,321,76.44,16.02,51.4,2.25,-75.48,40.44,61.37,0.63,1.24
2026-01-13 00:00:00,T1009,300,61.0,27.02,41.71,1.89,-65.83,54.08,35.9,2.63,1.39
2026-01-13 06:00:00,T1009,464,73.91,25.37,19.56,2.05,-61.66,57.06,61.89,1.42,2.01
2026-01-13 12:00:00,T1009,435,79.01,29.05,53.56,1.01,-79.13,55.76,31.64,1.77,1.61
2026-01-13 18:00:00,T1009,477,101.12,19.74,57.78,0.17,-84.29,71.06,48.76,1.29,1.71
2026-01-13 00:00:00,T1010,437,72.12,24.3,39.01,0.57,-66.11,57.29,59.18,1.78,0.0
2026-01-13 06:00:00,T1010,462,55.17,16.33,60.69,1.53,-72.89,46.08,54.83,0.8,0.28
2026-01-13 12:00:00,T1010,141,94.68,15.6,44.61,1.77,-77.89,49.28,67.96,1.6,2.21
2026-01-13 18:00:00,T1010,477,125.72,23.46,35.17,1.93,-84.47,59.8,52.43,1.48,1.95
2026-01-13 00:00:00,T1011,741,91.32,28.12,48.6,1.59,-86.84,54.68,42.01,1.17,0.71
2026-01-13 06:00:00,T1011,226,85.33,34.78,53.04,0.93,-71.11,42.81,48.88,1.5,2.21
2026-01-13 12:00:00,T1011,572,86.67,18.93,31.15,1.15,-88.46,35.31,58.59,2.68,1.59
2026-01-13 18:00:00,T1011,462,96.97,24.84,23.89,1.37,-70.16,50.95,66.32,2.12,2.1
2026-01-13 00:00:00,T1012,370,69.2,25.04,31.01,2.64,-67.77,36.25,42.56,1.23,1.28
2026-01-13 06:00:00,T1012,428,104.41,25.04,49.2,1.25,-62.44,43.46,46.63,0.97,1.27
2026-01-13 12:00:00,T1012,497,78.85,20.04,54.54,1.93,-69.53,75.83,66.88,1.04,1.97
2026-01-13 18:00:00,T1012,598,88.81,25.17,56.45,2.82,-75.27,39.63,51.69,1.39,1.73
2026-01-13 00:00:00,T1013,552,96.91,30.09,46.28,0.33,-86.01,31.85,65.19,0.56,1.65
2026-01-13 06:00:00,T1013,508,75.07,25.34,35.58,0.88,-75.33,31.82,49.52,1.75,1.88
2026-01-13 12:00:00,T1013,479,81.32,24.77,41.75,1.76,-65.61,31.15,50.68,1.51,1.5
2026-01-13 18:00:00,T1013,569,89.55,30.23,45.83,1.18,-85.28,38.47,54.03,1.33,0.79
2026-01-13 00:00:00,T1014,571,84.53,26.09,42.09,1.58,-71.63,47.19,50.22,0.8,1.55
2026-01-13 06:00:00,T1014,439,98.64,26.56,56.86,1.38,-87.66,52.26,65.4,2.17,1.34
2026-01-13 12:00:00,T1014,398,56.04,14.54,40.9,0.32,-81.66,47.69,44.53,2.08,1.81
2026-01-13 18:00:00,T1014,677,121.79,21.74,42.87,1.52,-70.53,47.22,69.14,2.37,0.41
2026-01-13 00:00:00,T1015,522,83.41,19.88,35.0,3.01,-81.21,43.77,40.17,1.98,1.34
2026-01-13 06:00:00,T1015,461,66.9,29.64,57.16,1.36,-86.89,43.64,59.57,1.08,1.49
2026-01-13 12:00:00,T1015,488,92.31,34.18,44.61,1.89,-81.73,56.85,54.02,1.78,0.29
2026-01-13 18:00:00,T1015,428,60.83,31.26,31.95,2.5,-70.08,61.86,46.19,1.99,2.04
2026-01-13 00:00:00,T1016,408,78.15,29.32,41.13,1.86,-69.89,24.29,52.02,1.75,1.99
2026-01-13 06:00:00,T1016,370,80.27,28.22,55.51,1.68,-71.88,62.83,59.6,1.55,1.13
2026-01-13 12:00:00,T1016,431,91.14,29.35,38.55,1.97,-71.41,57.47,48.46,1.49,1.23
2026-01-13 18:00:00,T1016,541,86.72,22.57,54.62,1.3,-77.02,32.29,37.55,0.85,1.79
2026-01-13 00:00:00,T1017,599,66.09,31.71,38.39,2.44,-78.85,39.54,45.58,2.22,1.52
2026-01-13 06:00:00,T1017,513,60.14,26.26,42.62,1.85,-62.4,62.15,66.81,0.92,1.44
2026-01-13 12:00:00,T1017,458,69.11,33.12,46.94,1.16,-66.09,33.36,51.1,1.71,0.27
2026-01-13 18:00:00,T1017,559,78.45,20.92,43.79,0.45,-74.11,42.53,47.25,1.36,2.6
2026-01-13 00:00:00,T1018,340,73.39,28.56,71.57,3.74,-111.52,77.66,64.42,4.5,3.76
2026-01-13 06:00:00,T1018,420,53.55,19.23,87.0,3.85,-78.1,44.4,82.89,4.28,3.74
2026-01-13 12:00:00,T1018,508,66.89,16.74,84.08,3.14,-93.93,62.47,71.63,3.36,3.28
2026-01-13 18:00:00,T1018,582,28.22,18.4,87.43,4.01,-90.53,52.83,72.07,3.78,3.39
2026-01-13 00:00:00,T1019,598,81.22,28.22,48.44,1.16,-64.6,47.71,59.06,0.91,1.56
2026-01-13 06:00:00,T1019,710,93.07,21.57,56.83,2.2,-71.33,43.77,70.36,1.13,1.77
2026-01-13 12:00:00,T1019,523,81.53,33.67,48.49,2.04,-85.42,46.48,60.62,1.5,0.0
2026-01-13 18:00:00,T1019,501,92.19,27.37,50.59,2.18,-81.14,61.97,60.9,1.27,1.28
2026-01-13 00:00:00,T1020,480,84.69,24.92,36.22,1.65,-85.44,83.64,66.55,1.34,2.43
2026-01-13 06:00:00,T1020,387,93.46,19.94,37.92,2.27,-74.11,62.26,50.44,2.17,2.46
2026-01-13 12:00:00,T1020,553,82.38,22.44,54.25,0.27,-73.52,53.42,51.95,1.86,1.92
2026-01-13 18:00:00,T1020,537,89.44,22.75,53.33,1.56,-71.08,58.37,45.25,2.27,1.78
2026-01-13 00:00:00,T1021,311,87.31,23.77,45.94,2.64,-76.33,45.84,59.04,1.05,1.65
2026-01-13 06:00:00,T1021,379,92.42,32.33,49.53,1.65,-70.03,72.24,37.96,0.0,0.85
2026-01-13 12:00:00,T1021,689,69.47,30.32,43.08,0.75,-82.3,30.09,56.56,1.69,2.28
2026-01-13 18:00:00,T1021,338,66.74,29.3,46.49,0.87,-89.59,60.46,62.06,1.43,0.13
2026-01-13 00:00:00,T1022,394,105.0,28.79,53.21,1.64,-76.21,39.06,57.55,2.12,2.0
2026-01-13 06:00:00,T1022,511,73.68,20.07,51.78,1.95,-73.36,61.47,49.42,1.27,1.32
2026-01-13 12:00:00,T1022,477,75.77,19.78,40.34,1.72,-67.03,67.51,40.03,1.07,3.14
2026-01-13 18:00:00,T1022,579,84.97,25.93,35.72,1.44,-70.24,60.6,43.69,1.73,1.07
2026-01-13 00:00:00,T1023,657,63.92,18.6,34.4,2.52,-77.38,45.94,57.45,1.84,1.59
2026-01-13 06:00:00,T1023,561,81.03,24.19,43.01,2.7,-70.82,39.61,37.0,1.93,1.12
2026-01-13 12:00:00,T1023,608,61.77,16.13,67.56,1.69,-81.06,42.39,51.37,0.08,1.15
2026-01-13 18:00:00,T1023,576,72.66,25.18,40.92,2.9,-74.76,34.43,68.16,1.9,1.6
2026-01-13 00:00:00,T1024,588,73.17,31.78,45.28,1.98,-76.63,37.3,42.8,2.43,1.35
2026-01-13 06:00:00,T1024,655,91.66,19.67,36.66,1.05,-72.91,28.69,69.41,0.98,0.23
2026-01-13 12:00:00,T1024,559,81.58,29.31,37.86,1.56,-86.92,37.32,41.89,2.51,2.63
2026-01-13 18:00:00,T1024,430,67.43,28.57,52.0,0.95,-72.94,53.77,65.62,1.53,0.23
2026-01-13 00:00:00,T1025,604,90.8,29.98,53.57,1.07,-79.57,35.42,57.43,1.1,1.28
2026-01-13 06:00:00,T1025,307,66.07,17.08,51.36,0.96,-63.78,61.43,49.78,0.5,1.23
2026-01-13 12:00:00,T1025,407,87.52,22.68,42.74,1.87,-69.19,45.16,56.28,2.33,1.29
2026-01-13 18:00:00,T1025,538,86.33,18.39,30.81,0.0,-68.85,40.32,47.04,2.97,2.57
2026-01-13 00:00:00,T1026,721,52.94,27.23,48.32,1.17,-75.25,34.3,46.28,1.38,0.91
2026-01-13 06:00:00,T1026,291,90.66,19.6,61.74,1.44,-58.7,27.96,59.9,2.94,1.61
2026-01-13 12:00:00,T1026,553,85.91,34.29,31.03,1.1,-85.34,47.19,57.56,1.79,2.85
2026-01-13 18:00:00,T1026,372,79.44,18.03,43.81,0.86,-80.87,55.94,53.48,1.14,1.43
